id,judul,ringkasan,popularitas,dewasa,original_language,id_negara,negara,id_perusahaan,perusahaan,negara_asal_perusahaan,durasi,pendapatan,tanggal_rilis,jumlah_vote,vote_rata_rata,sertifikasi,id_imdb,tahun_rilis
589830,Membakar gairah,,0.6,False,id,,,115950.0,PT Diwangkara Citra Swara Film,,82,0,1996-01-01,0,0.0,,tt0345650,1996
531237,Godaan perempuan halus,,0.804,False,id,ID,Indonesia,,,,82,0,1993-01-01,0,0.0,,tt0345341,1993
534374,Koki-Koki Cilik,"Bima (Farras Fatik), anak dari keluarga tidak mampu, berhasil ikut dalam acara Cooking Camp yang sangat bergengsi dan mahal. Bima harus menghadapi tantangan dari Chef Grant (Ringgo Agus Rahman) dan bersaing dengan Audrey (Chloe X), juara tiga kali berturut-turut di Cooking Camp, serta Oliver (Patrick Milligan), anak pemilik restoran ternama yang mendapat dukungan penuh dari kedua sahabatnya, Ben (Cole Gribble) dan Jody (Clay Gribble). Beruntung Bima memiliki teman-teman yang memberinya semangat, seperti Niki (Clarice Cutie), Melly (Alifa Lubis), Key (Romaria Simbolon), Kevin (Marcello), dan Alva (Ali Fikri). Di tengah perjuangannya, Bima bertemu dengan Rama (Morgan Oey), mantan chef terkenal yang mengasingkan diri. Meski awalnya merasa terganggu dengan kehadiran Bima, Rama lambat laun menjadi baik dan bersedia mengajari Bima memasak.",0.8,False,id,ID,Indonesia,69003.0,MNC Pictures,ID,91,0,2018-07-06,1,7.0,,tt8517236,2018
52382,Air Terjun Pengantin,"Film diawali dengan dukun ilmu hitam bertopeng yang menculik seorang wanita untuk dijadikan pengantinnya. Sang dukun dikejar warga setempat hingga ia terpojok ke sebuah air terjun. Karena wanita disebelahnya terus memberontak, sang dukun melempar wanita itu ke air terjun. Lalu, sang dukun menyusulnya jatuh, dan dukun yang masih hidup itu melihat wanitanya yang sudah meninggal dan frustasi, lalu membunuh seluruh warga.",0.799,False,id,ID,Indonesia,10657.0,Maxima Pictures,ID,74,0,2009-12-03,4,3.0,,tt1555895,2009
566097,Sesuai Aplikasi,"Dua pengemudi ojek daring, Pras dan Duras, dipaksa oleh Sakti si pencuri ulung untuk mengambil kembali berlian curiannya yang tak sengaja terbawa oleh diva dangdut Sofiyah.",0.78,False,id,ID,Indonesia,111869.0,TBS Films,,89,0,2018-12-06,5,5.7,17+,tt9359680,2018
1026405,Tiada Rasa Menyesal di Salon,,0.6,False,id,,,,,,16,0,2022-09-19,0,0.0,,,2022
404772,Sabtu Bersama Bapak,"Gunawa memiliki seorang istri, Itje, dan dua anak kecil: Satya dan Cakra. Hidup mereka berubah ketika Gunawan tahu hanya memiliki satu tahun lagi untuk hidup. Gunawan memutuskan, kematian tak boleh membatasinya dari menyayangi kedua anak. Ia membuat banyak rekaman berisikan pesan-pesan untuk kedua anaknya. Setelah Gunawan berpulang, Itje, sang istri memutuskan agar kedua anak dapat bertemu sang bapak satu kali seminggu, setiap hari Sabtu.",0.784,False,id,ID,Indonesia,72761.0,Falcon Pictures,ID,90,0,2016-07-05,7,7.714,,tt5587488,2016
22412,Catatan Akhir Sekolah,"3 orang sahabat yang dikenal sebagai A3, Agni (VJ Ramon), Alde (Marcel) dan Arian (Vino Bastian) yang dicap geng cupu dan dianggap loser di sekolah mereka, bertekad membalas dendam kepada sekolah mereka lewat sebuah film dokumenter tentang catatan akhir sekolah",0.782,False,id,ID,Indonesia,74336.0,PT Rexinema Multimedia Pratama,,110,0,2005-03-31,4,5.2,,tt1045824,2005
131707,18+ : True Love Never Dies,,0.781,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,0,0,2010-01-28,5,3.5,,tt1590941,2010
546289,Sakral,,0.6,False,id,ID,Indonesia,5344.0,MD Pictures,ID,90,0,2018-09-20,5,5.1,17+,tt8994170,2018
1040702,Segudang Wajah Para Penantang Masa Depan,,0.968,False,id,ID,Indonesia,,,,92,0,2022-11-26,0,0.0,,,2022
646454,Rasuk 2,,0.942,False,id,ID,Indonesia,99376.0,Dee Company,,85,0,2020-01-02,2,5.0,17+,tt10930558,2020
634830,Bike Boyz,"Ketika Agus (Aep Bancet) hendak membantu Lilis (Aline Manza) mencari suaminya yang sudah 3 bulan tidak pulang dan tidak berkabar, Vespa Agus hilang diambil orang. Bersama teman-temannya sesama anak Vespa, Agus keliling Bandung mencari Vespa miliknya dan juga suami Lilis, kemudian tanpa sengaja masuk ke dalam kasus yang melibatkan komplotan pencuri, geng motor sampai teroris dan polisi.",0.6,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,95,0,2019-11-14,2,6.8,13+,tt10768466,2019
278322,Cahaya Dari Timur: Beta Maluku,,0.765,False,id,ID,Indonesia,51422.0,Visinema Pictures,ID,150,0,2014-06-19,2,8.5,,tt3813456,2014
463969,Ten: The Secret Mission,"John, militer berpangkat Kolonel yang bekerja untuk SIS adalah pencetus ide merekrut para model untuk operasi khusus penyelamatan di pulau yang dijaga ketat teroris. Ancaman paling menakutkan adalah eksekusi sandera, bukan hanya Kelly tapi termasuk seluruh penduduk pulau yang dijadikan tameng hidup. Para model yang cantik tapi jago bela diri, akan diberikan latihan dan disusupkan seakan sedang melakukan pemotretan dalam Yatch di lautan yang jaraknya cuma beberapa puluh meter dari pulau.",0.757,False,id,ID,Indonesia,124246.0,0708 Films,,110,0,2017-07-24,3,4.0,17+,tt4818844,2017
1063802,Do Not Ask,,0.6,False,id,ID,Indonesia,,,,8,0,2022-11-08,0,0.0,,,2022
664797,4 Mantan,,0.6,False,id,ID,Indonesia,104945.0,RA Pictures,ID,80,0,2020-02-20,1,4.0,17+,tt11669118,2020
329813,Bajaj Bajuri: The Movie,"Bajuri (Ricky Harun) yang baru mendapat gusuran dari penjualan tanah warisan bapaknya menghadapi beberapa masalah. Problem Bajuri semakin rumit setelah Emak (Meriam Bellina) menuduh Bajuri akan kawin lagi. Sementara di pemancingan dengan tidak sengaja Bajuri meledakkan empang dengan bom ikan yang didapat Soleh (Dimas Gabra) dan Sahili (Aqshal Pradana) dari sebuah rumah kosong. Bajuri dan Ucup (Muhadkly Acho) dituduh sebagai teroris setelah tas berisi bom tertinggal di Bank, saat Bajuri mengambil uang.",0.753,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,93,0,2014-07-24,3,6.7,,,2014
609665,Sabyan Menjemput Mimpi,"Kisah anak-anak muda yang dipimpin Ayus untuk membentuk dan mengembangkan grup musik gambus bernama Sabyan. Banyak kisah menarik di balik perjuangan mereka dalam menggapai sebuah mimpi. Mereka mulai terkenal berkat unggahan video sederhana di YouTube. Sabyan mulai memiliki penggemar. Bahkan, ada penggemar fanatik seperti Ndut Kece yang selalu hadir di mana pun Sabyan ada, juga Bilal yang memiliki keterbatasan fisik dan hanya mampu melihat Sabyan di dunia maya.",0.907,False,id,ID,Indonesia,119784.0,Millennia Pictures,,94,0,2019-06-27,1,5.0,,tt10478036,2019
463776,Surat Kecil untuk Tuhan,Seorang pengacara sukses mencari kakak laki-lakinya yang telah lama hilang.,0.748,False,id,ID,Indonesia,72761.0,Falcon Pictures,ID,127,0,2017-06-25,5,7.1,P13,tt6825826,2017
421252,Ada Cinta di SMA,,0.746,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,99,0,2016-10-06,3,6.333,,tt12224378,2016
270925,3 Pocong Idiot,,0.746,False,id,ID,Indonesia,7872.0,Rapi Films,ID,81,0,2012-05-03,1,4.5,,tt2187538,2012
505690,Miracle: Menantang Maut,,0.745,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,95,0,2007-12-13,1,1.0,,tt1229795,2007
578723,Calon Bini,,0.6,False,id,ID,Indonesia,78913.0,Screenplay Films,ID,96,0,2019-02-14,4,5.4,13+,tt9581978,2019
549087,Bangku Kosong,,0.6,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,99,0,2006-10-19,3,4.3,,tt1071269,2006
414197,Killer Express,,0.742,False,id,,,,,,5,0,2016-09-05,0,0.0,,,2016
236779,9 Naga,Manusia terbaik di Indonesia... adalah seorang penjahat!!!,0.742,False,id,ID,Indonesia,96465.0,Sinemart Pictures,,104,0,2006-01-12,2,8.0,,tt0770710,2006
536631,Tumbal: The Ritual,,0.739,False,id,ID,Indonesia,61294.0,MSV Pictures,,92,0,2018-07-18,0,0.0,,,2018
217560,Cinta Brontosaurus,"Dika (Raditya Dika), penulis, baru saja putus cinta dengan Nina (Pamela Bowie). Semenjak itu, dia percaya bahwa cinta bisa kadaluarsa. Kosasih (Soleh Solihun), agen naskah Dika, mencoba untuk membuat Dika yakin terhadap cinta kembali, seperti Kosasih dengan istrinya Wanda (Tyas Mirasih). Usaha ini, membawa Dika ke dalam serangkaian perkenalan absurd.  Cinta bisa datang tanpa persiapan. Dika bertemu dengan Jessica (Eriska Rein), yang jalan pikirannya sama anehnya dengan Dika. Semakin Dika kenal dengan Jessica, semakin dia bertanya: apa benar cinta bisa kadaluarsa?  Sementara itu Soe Lim (Ronny P Tjandra), menawarkan memfilmkan buku Dika, Cinta Brontosaurus. Dika berusaha menulis skrip film tersebut. Masalah timbul ketika Soe Lim mencoba untuk mengubah naskah asli Dika menjadi film horror yang sedang laku.",0.739,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,98,0,2013-05-07,3,6.2,,,2013
286533,Jakarta Undercover,,0.738,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,89,0,2007-03-22,2,7.0,,tt1045855,2007
286240,Arisan Brondong,,0.738,False,id,ID,Indonesia,10657.0,Maxima Pictures,ID,84,0,2010-02-18,2,4.5,,tt1593639,2010
599798,Ambu,"Ambu Misnah ditinggal anak perempuannya, Fatma, yang pergi dari rumah mereka di Baduy demi cintanya pada pemuda Jakarta, Nico. Fatma kemudian memiliki anak bernama Nona. Suatu hari, Fatma membawa Nona pulang ke Baduy. Polemik keluarga muncul.",0.904,False,id,ID,Indonesia,117945.0,Skytree Pictures,,118,0,2019-05-16,1,8.0,Remaja 13+,tt10256818,2019
496027,Get Married,"Get Married adalah Film lokal Indonesia garapan StarVision yang mulai tayang di bioskop pada bulan Oktober 2007. Get Married menjadi film Indonesia terlaris kedua tahun 2007 dengan jumlah penonton 2,2 Juta orang.",0.732,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,105,0,2007-10-11,3,7.0,,tt1129952,2007
811888,Karena Kamu Cuma Satu,,0.6,False,id,ID,Indonesia,84442.0,MAX Pictures,ID,79,0,2021-04-08,1,5.0,13+,,2021
655836,Titus: Mystery of the Enygma,"TITUS (Arbani Yasiz) adalah tikus detektif pecinta puzzle yang tinggal di kota Steamburg. Dalam petualangannya sebagai detektif, ia ditemani kelinci pesulap bernama BOBIT (Lukman Sardi) serta FYRA (Ranty Maria) si kadal cantik yang juga seorang pilot amatir dan gemar bertualang.",0.876,False,id,ID,Indonesia,69003.0,MNC Pictures,ID,95,0,2020-01-09,0,0.0,SU,tt11343692,2020
497893,Forever Holiday in Bali,"Berlatar di Bali, film ini bercerita tentang dua anak muda: Kay (Thunder), seniman K-Pop, mengalami kesulitan menghadapi stres dan kehilangan ibunya. Putri (Caitlin Halderman), gadis Bali, dibebani kondisi keuangan keluarganya dan ketiadaan kedua orang tuanya. Ketika mereka bertemu di Bali, cinta mulai bermekaran. Tetapi, masalah muncul di antara mereka dan orang-orang yang mencoba memisahkan mereka.",0.731,False,id,ID,Indonesia,,,,93,0,2018-01-11,0,0.0,,,2018
1043303,Klab Astral,,0.6,False,id,ID,Indonesia,185335.0,Allura House,,11,0,2022-10-31,0,0.0,,,2022
467464,Karate sabuk hitam,,0.726,False,id,SG,Singapore,26999.0,China Film Company,,91,0,1977-01-01,0,0.0,,tt0226894,1977
578183,Pokun Roxy,,0.613,False,id,ID,Indonesia,64759.0,Sentra Films,ID,83,0,2013-04-04,0,0.0,,,2013
515697,Sore: Istri dari Masa Depan,,0.717,False,id,ID,Indonesia,105796.0,Inhype Pictures,,107,0,2017-01-31,4,8.1,,tt10428144,2017
346244,Badoet,,0.716,False,id,ID,Indonesia,123429.0,DT Films,,90,0,2015-11-12,4,5.5,,tt4877706,2015
173022,Lima Cewek Jagoan,,0.716,False,id,ID,Indonesia,,,,0,0,1980-01-01,3,4.0,,tt0122067,1980
673754,Mudik,,1.123,False,id,ID,Indonesia,78890.0,LifeLike Pictures,ID,93,0,2019-12-09,0,0.0,,tt11289634,2019
331599,"Aku, Kau & KUA","Pernikahan FIRA (Nina Zatulini), gadis paling cantik dan populer di antara teman-temannya, mustinya menjadi pernikahan of the decade. Fira yang hidupnya seolah sempurna, hancur berantakan begitu LANDO (Eza Gionino) ternyata ketahuan tukang selingkuh. Fira pun shock dan menarik diri dari pergaulan.",0.711,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,104,0,2014-09-11,3,5.7,13+,tt4388222,2014
854343,Rio the Survivor,,0.676,False,id,ID,Indonesia,158023.0,#syair.org,,115,0,2022-03-31,0,0.0,,,2022
503350,Udah Putusin Aja!,,0.708,False,id,ID,Indonesia,84442.0,MAX Pictures,ID,88,0,2018-09-06,2,8.2,13+,tt8880844,2018
643168,My Last Love,"Angel (Donita) percaya bahwa cinta sejatinya adalah Hendra (Ajun Perwira). Namun, musibah tragis menimpanya. Mobil mewah yang dikendarai Martin (Evan Sanders), menabraknya. Martin bukannya menolong tetapi malah kabur. Angel selamat, tapi kenyataan pahit harus diterimanya. Kedua kakinya cacat, dan Angel semakin terpukul oleh sikap Hendra yang menghilang begitu saja tanpa kabar setelah mengetahui keadaan Angel.",0.6,False,id,ID,Indonesia,5344.0,MD Pictures,ID,91,0,2012-01-19,2,6.5,,,2012
806474,Another Friendzone,"Sebuah dokumenter perjalanan 8 teman yang sedang liburan di Yogyakarta, Indonesia disaat pandemi.",0.6,False,id,ID,Indonesia,150923.0,SFL Pictures,,46,0,2020-12-26,2,7.5,,,2020
336659,Wewe,"Jarot (Agus Kuncoro) dan istrinya Irma (Inong Nidya Ayu), dan dua anak-anaknya, Luna (Nabilah JKT48) berumur 15 dan Aruna (Khadijah Banderas) berumur 5 tahun, masuk ke sebuah rumah baru yang di dapatkan untuk ditinggali sang ayah karena pindah tugas. Rumah itu sangat luas dan berada di sebuah jalanan yang terpencil jauh dari kebisingan ibu kota. Bersama mereka juga Bu Surti, seorang pembantu rumah tanga yang sudah belasan tahun bersama keluarga. Rumah tersebut tampak nyaman, namun ada sat uperabotan yang cukup menggangu, yaitu sebuah ranjang tua terbuat dari kayu jati dan memiliki bentuk dan ukiran aneh, berupa seorang wanita yang sedang berteriak. Ranjang tua ini ada di sebuah ruangan yang terletak di lantai atas.",0.703,False,id,ID,Indonesia,7872.0,Rapi Films,ID,100,0,2015-04-16,1,5.0,,tt4705682,2015
456894,Iblis,,0.702,False,id,ID,Indonesia,123283.0,SKV Movie Entertainment,,82,0,2016-03-10,0,0.0,,,2016
442520,Love You... Love You Not...,,0.702,False,id,ID,Indonesia,16614.0,MVP Pictures,ID,95,0,2015-12-12,2,6.5,PG-13,tt7277350,2015
636425,Perempuan di Rumah Angker,,0.6,False,id,ID,Indonesia,78889.0,BIC Pictures,ID,78,0,2012-12-12,0,0.0,,,2012
448997,Hantu,,0.7,False,id,ID,Indonesia,107906.0,PT Grandiz Media Production,,95,0,2007-08-25,1,7.0,,tt1068250,2007
388485,Si Jago Merah,,0.699,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,104,0,2008-11-13,1,6.0,NC-17,tt1369695,2008
694061,X-tra Absurd,,0.6,False,id,ID,Indonesia,19450.0,SAS Films,,75,0,2020-04-15,3,5.7,13+,,2020
52379,Susuk Pocong,,0.698,False,id,ID,Indonesia,,,,0,0,2009-07-13,1,5.0,,tt1431156,2009
623679,Hayya: The Power of Love 2,,0.709,False,id,ID,Indonesia,104381.0,Warna Pictures,,0,0,2019-09-19,3,5.3,13+,,2019
620565,Kapal Goyang Kapten,Plot belum diketahui.,0.708,False,id,ID,Indonesia,121549.0,Mega Pilar Pictures,,110,0,2019-09-05,3,6.7,13+,tt10773014,2019
428512,Rumah Malaikat,,0.694,False,id,ID,Indonesia,,,,93,0,2016-11-24,2,5.2,,tt6333264,2016
257174,Jomblo,,0.694,False,id,ID,Indonesia,96465.0,Sinemart Pictures,,116,0,2006-02-09,3,6.0,,tt1047634,2006
570118,Asal Kau Bahagia,,0.6,False,id,ID,Indonesia,72761.0,Falcon Pictures,ID,88,0,2018-12-27,3,6.5,13+,tt9135740,2018
546290,Dancing in the Rain,"Banyu, mengidap spektrum autis, tinggal bersama neneknya. Ia memiliki dua orang sahabat yang baik, Radin dan Kinara.",0.765,False,id,ID,Indonesia,46840.0,Legacy Pictures,,101,0,2018-10-18,5,8.4,SU,tt9094846,2018
533130,Goyang Kubur Mandi Darah,,0.69,False,id,ID,Indonesia,106623.0,Padepokan Limboto,,12,0,2018-07-14,3,8.0,,tt8660340,2018
421243,Melbourne Rewind,"Gagal move on. Itulah yang dihadapi oleh Laura (Pamela Bowie), penyiar radio yang kini tinggal di Melbourne ketika mendapati, Max (Morgan Oey), cinta pertamanya muncul di hadapannya.  Ingatan masa lalu pun perlahan kembali, membawa setiap rasa cinta, rasa kesal, rasa sakit dan kehilangan. Max bukan hanya sekedar cinta pertama, tapi Max adalah orang yang berhasil membuat Laura pelan-pelan menemukan tujuan hidup.  Max menyusun setiap passion dan cita-cita Laura seperti puzzle, dan akhirnya menjadikan Laura utuh seperti dirinya sekarang. Namun ego masa muda memisahkan mereka. Max harus ke Amerika untuk mewujudkan mimpinya sebagai Lighting Designer. Dan keduanya pun setuju untuk mewujudkan mimpi di jalan masing-masing.",0.687,False,id,ID,Indonesia,7872.0,Rapi Films,ID,96,0,2016-10-14,1,4.0,,,2016
547914,Dear Nathan: Hello Salma,,1.074,False,id,ID,Indonesia,7872.0,Rapi Films,ID,102,0,2018-10-25,7,7.5,13+,tt9121650,2018
457726,Ketika Tuhan Jatuh Cinta,,0.686,False,id,ID,Indonesia,90391.0,Studio Sembilan Production,ID,102,0,2014-05-06,0,0.0,,,2014
611056,Kutuk,"Maya yang bekerja di sebuah panti jompo, kerap mencium bau busuk di kamarnya dan mendengar suara-suara aneh setiap malam. Meskipun begitu, Maya selalu mendapat dukungan dari sang pemilik panti yang bijaksana. Dukungan ini memang kontras dengan sikap Gendis yang ketus dan tampak tidak suka dengan kehadiran Maya. Maya pun bertemu Reno, pemuda yang sering beramal untuk panti jompo. Reno memperingatkan Maya untuk segera pergi karena sisi kelam panti jompo tersebut sebentar lagi akan membahayakan dirinya.",0.897,False,id,ID,Indonesia,116587.0,Open Door Films,,82,0,2019-07-25,1,5.0,17+,tt10556402,2019
444742,40 Hari Bangkitnya Pocong,,0.681,False,id,ID,Indonesia,7872.0,Rapi Films,ID,90,0,2008-03-06,0,0.0,,tt1190088,2008
668200,Suzzanna: Santet Ilmu Pelebur Nyawa,,0.6,False,id,ID,Indonesia,16514.0,Soraya Intercine Films,ID,0,0,2021-11-18,0,0.0,17+,,2021
818249,Sisterlillah The Movie: Siblings Edition,,0.632,False,id,ID,Indonesia,152620.0,Teladan Cinema,,90,0,2021-04-19,0,0.0,,,2021
325188,Ma'rifat Cinta,,0.679,False,id,,,,,,86,0,2014-08-28,1,6.0,,,2014
666123,Roh Mati Paksa,"Ketika Sepasang Muda Mudi yang terjebak dalam manisnya cinta, harus menerima akibat dari perbuatanya, keangkuhan Boy (Arnold Leonard) mempermainkan perasaan Lastry (Dea Annisa) menjadi penyebab segala teror yang terjadi pada teman-temannya kecuali Vina (Gabriella Larasati) di sebuah villa terpencil milik kakek Boy.",0.6,False,id,ID,Indonesia,139391.0,Super Media Pictures,,90,0,2021-10-21,1,5.0,17+,tt11754362,2021
573104,The Way I Love You,,0.674,False,id,ID,Indonesia,7872.0,Rapi Films,ID,94,0,2019-02-07,2,8.0,13+,tt9537064,2019
533305,Lamunan Oi!,,0.678,False,id,BE,Belgium,116832.0,Harald House,BE,75,0,2019-01-28,2,7.8,,tt3737030,2019
484520,7 Hati 7 Cinta 7 Wanita,,0.677,False,id,ID,Indonesia,96833.0,Anak Negeri Film,,95,0,2011-05-18,0,0.0,,tt6481234,2011
260086,I Know What You Did on Facebook,,0.676,False,id,ID,Indonesia,92099.0,Sisterbros Nationtainment,,90,0,2010-07-15,1,4.0,,tt1718798,2010
428511,Maju Kena Mundur Kena Returns,,0.675,False,id,ID,Indonesia,107407.0,Multivision Plus,ID,103,0,2016-11-24,1,4.0,,,2016
613675,Koboy Kampus,"Pada masa kuliah tahun 90-an, Pidi dan teman-temannya, Ninu, Deni, Erwin, dan Dikdik mendirikan sebuah negara sendiri yang bernama “Negara Kesatuan Republik The Panasdalam”. Problematika masa kuliah dan kisah cinta pun mereka alami.",0.674,False,id,ID,Indonesia,69003.0,MNC Pictures,ID,92,0,2019-07-25,2,5.0,13+,tt10521192,2019
586640,Siap Gan!,,0.642,False,id,ID,Indonesia,69003.0,MNC Pictures,ID,90,0,2018-09-13,1,7.5,,tt8955234,2018
418966,Napsu gila,,0.674,False,id,ID,Indonesia,,,,95,0,1973-01-01,1,7.0,,tt1142407,1973
260210,Rintihan Kuntilanak Perawan,,0.674,False,id,ID,Indonesia,65114.0,K2K Production,ID,76,0,2010-10-14,1,5.0,,tt1748182,2010
1026394,"Terikat, Tak Senyawa",,0.666,False,id,,,,,,17,0,2022-10-28,0,0.0,,,2022
452366,Labuan Hati,,0.673,False,id,,,68447.0,Lola Amaria Production,,101,0,2017-04-06,0,0.0,,tt6786150,2017
441058,Indera Ke Enam,"Merry dan putrinya, Dina, memutuskan untuk mengatur hidup mereka dengan pindah ke rumah kecil. Tetapi situasi yang berjalan dengan baik berubah drastis ketika dia mulai melihat lagi pada okultisme.",0.672,False,id,ID,Indonesia,,,,77,0,2016-06-16,0,0.0,,tt5653792,2016
396281,Cinta Tapi Beda,,0.672,False,id,ID,Indonesia,16614.0,MVP Pictures,ID,96,0,2012-12-27,1,2.5,,tt3000462,2012
915508,Martyr.,,0.6,False,id,,,,,,7,0,2021-12-23,1,10.0,,,2021
460971,Mars Met Venus,Kelvin dan Mira akan segera menikah. Lambat laun menjelang pernikahan mereka tambah sering bertengkar. Akan kah mereka bisa mengatasi perbedaan pada akhirnya?,0.67,False,id,ID,Indonesia,69003.0,MNC Pictures,ID,90,0,2017-08-03,1,8.0,,tt6570798,2017
341069,Pocong Jumat Kliwon,,0.67,False,id,ID,Indonesia,7872.0,Rapi Films,ID,81,0,2010-09-23,1,5.0,,tt1748168,2010
918759,Ada Dewa di Sisiku the Movie,,0.6,False,id,ID,Indonesia,147754.0,RCTI+ Original,,96,0,2020-12-31,0,0.0,13+,,2020
519317,Hantu Tanah Kusir,"Jupri mewarisi delman kakak iparnya. Karena sepi penumpang, Kirno, sahabatnya menyarankan Jupri untuk meminta berkah ke kuburan. Ternyata delmannya malah tertukar dengan delman hantu tanah kusir. Nasib Jupri berubah seketika. Penumpangnya ramai. Namun, semuanya tak berlangsung lama, ketika muncul Odong bersama Pauline, gadis Jepang yang seksi, Hantu tanah kusir mulai menagih janji.",0.668,False,id,ID,Indonesia,10657.0,Maxima Pictures,ID,82,0,2010-11-25,0,0.0,,tt1791519,2010
518243,Finding Srimulat,,0.668,False,id,ID,Indonesia,46173.0,Magma Entertainment,,100,0,2013-04-11,0,0.0,,tt2912310,2013
231300,Kakek Cangkul,"Setelah Nenek Gayung, kini datang Kakek Cangkul. Siapa sebenarnya Kakek Cangkul?  Dikisahkan, Kakek Cangkul itu adalah suami dari Nenek Gayung. Ketika meninggal, jasad Kakek Cangkul tidak sempat dikuburkan dengan layak. Adalah Duta (Zaky Zimah), Coki (Rizky Mocil), Danu (Zidni Adam) dan dua gadis cantik Thalia (Herfiza Novianti) dan Miki (Febriyane Ferdzilla) yang harus berhadapan dengan Kakek Cangkul yang marah menuntut kuburnya.  Bagaimana mereka menyelesaikan permasalahan ini, sebelum bencana yang lebih besar lagi datang?",0.668,False,id,ID,Indonesia,10658.0,Unlimited Production,,76,0,2012-05-24,0,0.0,,tt2343238,2012
286335,Roro Mendut,,0.667,False,id,,,,,,0,0,1982-01-02,1,5.0,,tt0288200,1982
217564,Air Terjun Pengantin Phuket,,0.667,False,id,ID,Indonesia,10657.0,Maxima Pictures,ID,83,0,2013-01-30,1,10.0,,tt2773628,2013
683861,#BerhentiDiKamu,,1.4,False,id,ID,Indonesia,61689.0,Mizan Productions,,100,0,2021-02-12,1,7.0,13+,tt11799834,2021
663127,Love,,1.4,False,id,,,138384.0,The Nature Producers,,126,0,2008-02-14,0,0.0,,tt1190130,2008
512405,Ungu Violet,,0.666,False,id,ID,Indonesia,96465.0,Sinemart Pictures,,115,0,2005-06-23,0,0.0,,tt0470953,2005
237395,Mengaku Rasul: Sesat,Rianti (Jian Batari) pergi setelah bertengkar dengan ayahnya soal hubungannya dengan Ajie (Alblen Fillindo Fabe). Rianti kecewa saat memergoki Ajie bersama perempuan lain. Dia pergi ke padepokan Guru Samir (Ray Sahetapy) mencari ketenangan.,0.666,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,97,0,2008-06-04,0,0.0,,tt1244859,2008
794964,Antara Tugas dan Tjinta,,0.6,False,id,ID,Indonesia,148968.0,Produksi Film Negara,ID,53,0,1954-04-06,0,0.0,,,1954
623682,Horas Amang: Tiga Bulan untuk Selamanya,,0.675,False,id,ID,Indonesia,123006.0,Prama Gatra Film,,109,0,2019-09-26,2,10.0,13+,,2019
744608,Berlabuh,"Tirta (27) berprofesi sebagai awak kapal di sebuah penyeberangan feri domestik, mengalami kesulitan keuangan, ia juga harus menghadapi kenyataan bahwa kontrak karyanya akan segera berakhir. Usahanya memperpanjang kontrak di perusahaan angkutan itu terhalang oleh sistem pemerintah. Situasi ini membuatnya mempertanyakan masa depan karir pelautnya.",0.6,False,id,ID,Indonesia,140407.0,Aranck Project,ID,14,0,2020-01-01,0,0.0,,,2020
638775,Tragedi Bintaro,,0.6,False,id,ID,Indonesia,115951.0,PT Safari Sinar Sakti Film,,93,0,1989-10-12,0,0.0,,,1989
565123,Pengejar Angin,,0.664,False,id,ID,Indonesia,43447.0,Putaar Films,,97,0,2011-11-03,1,10.0,,tt2285635,2011
256331,Misteri Rumah Tua,,0.664,False,id,,,,,,0,0,1987-01-01,0,0.0,,tt5262426,1987
642600,Ati Raja,,0.864,False,id,ID,Indonesia,99937.0,786 Production,,84,0,2019-11-07,0,0.0,13+,,2019
419520,99 Cahaya di Langit Eropa,"Film ini menceritakan pengalaman nyata sepasang mahasiswa Indonesia yang kuliah di Eropa. Bagaimana mereka beradaptasi, bertemu dengan berbagai sahabat hingga akhirnya menuntun mereka kepada rahasia besar Islam di benua Eropa.",0.663,False,id,ID,Indonesia,10657.0,Maxima Pictures,ID,105,0,2013-12-05,2,7.5,,tt6096424,2013
418950,Hantu Ambulance,,0.663,False,id,ID,Indonesia,72727.0,Indika Entertainment,,93,0,2008-02-21,1,8.0,,tt1190114,2008
